"","location_id","LOAD_DATE","C001","C002","C003","C004","C005","C006","C007","C008","C009","C010","C011","C012","C013","C014","C015","C016","C017","C018","C019","C020","C021","C022","C023","C024","C025","C026","C027","C028","C029","C030","C031","C032","C033","C034","C035","C036","C037","C038","C039","C040","C041","C042","C043","C044","C045","C046","C047","C048","C049","C050","C051","C052","C053","C054","C055","C056","C057","C058","C059","C060","C061","C062","C063","C064","C065","C066","C067","C068","C069","C070","C071","C072","C073","C074","C075","C076","C077","C078","C079","C080","C081","C082","C083","C084","C085","C086","C087","C088","C089","C090","C091","C092","C093","C094","C095","C096"
"98","369582","2015-07-27",52.5457288315348,50.2800905968723,47.0554394225308,43.7827201514052,41.5858018921486,40.3758484709327,39.4080090920984,38.0911620116782,36.7722642852516,35.8332991863717,35.4557968803644,35.2322681470213,34.7331013260246,34.0812682282398,33.733088455155,33.8892727653255,33.785842069002,33.4149982185279,33.0248166782403,32.8230237293389,32.8849806263788,32.8832457733618,32.7133321349783,32.4905104930439,32.7627209833778,33.8068349942526,35.5760875984069,37.2434702448325,38.1986002763464,38.083041094165,37.1070077466887,35.8094328928482,35.2865674722238,36.0656150659747,37.9344425565353,39.1157755045411,39.8283169499782,40.6984489037998,41.4368555970412,41.8947141392718,43.0225570463046,44.6270786062225,46.3843196594172,48.7558110166353,51.6301367682471,54.2557462848935,54.896470671946,54.4024119177865,54.0314119448524,53.6510185991878,52.8345849780496,51.4645613008865,49.8591047212512,48.2919037256461,46.64796746136,45.3583483388045,44.8397004712903,44.7649908126029,44.765265028663,44.9420880387175,45.1190942450617,45.0511223489391,44.7604103818234,44.7884878907506,45.6059543165027,46.9453870329726,48.4609934723266,49.9773986665177,51.8876867666509,54.5719507791275,57.754354205342,60.8619313940386,63.1457756254097,63.8096941908174,63.9748793489775,64.9245347650476,66.5320895010869,68.0656952706265,68.4421646928303,68.9654594756948,70.6316301974218,71.3541105452622,71.2344690392841,71.2184915569574,72.038598797305,72.7456466067556,72.3073963167396,71.0960029938764,69.7327842555157,68.4136060027765,67.1615655178535,66.1219998436583,65.5618448439283,64.1352124954786,60.4902858616727,55.0043041836739
"99","369588","2015-07-21",5.81742878491513,5.3466878292374,5.12551532739994,5.05892940498864,4.9911214090172,4.85112514887543,4.60003884393441,4.2769813222523,4.12644627203257,4.08753286930368,4.04097451162048,4.01456225833542,4.03453516258817,4.01348939534079,3.98419592377807,3.9915326632694,3.992154767858,4.00256419058261,4.03929704270534,4.03166341309943,3.96610444394848,4.0696241027629,4.347414274747,4.69112881001561,4.89356109843141,4.92732206063949,4.82333168156879,4.63549613453822,4.4531609655504,4.35680991451436,4.35980714967279,4.4958935669826,4.88210405150941,5.41130013529191,5.97316692077738,6.62566443251315,7.16751142610092,7.4220051897349,7.63215447474806,8.0994814830987,8.85367880220846,9.53333678874283,9.81548000322263,9.85175542805938,9.82320736690895,9.79136004987056,9.57018552314421,9.41921506376929,9.62218315501496,10.0183600098011,10.330401496846,10.3409648186016,10.1551866616665,9.93086345807414,9.72545189533968,9.6350701042393,9.73038779143263,9.91228482909622,10.0730459402747,10.218968151062,10.3046130574164,10.2870977679358,10.2217240421001,10.197245529722,10.3196478952859,10.6614608601239,10.9385330633329,10.8848298270956,10.6783214421475,10.5265935272691,10.3431553868391,10.0859997790166,9.77905702875865,9.56575020249144,9.55041996007683,9.78180939810386,10.159823991464,10.5165087349129,10.6434881482142,10.6304709718358,10.6185539354206,10.6326499727048,10.6948743539847,10.7918273953689,10.7804908586161,10.6370897430437,10.399629995519,10.1914836185528,10.0347656004012,9.6373420452152,9.28906144321793,9.20691742492929,8.83239059831996,8.23991080510194,7.67455019237322,7.18200080677184
"100","369588","2015-07-22",5.19344340044406,4.86667778460474,4.7455986623243,4.71980193889889,4.64212993728987,4.50769687661049,4.27511011846613,3.96055408312892,3.80172409760414,3.77040390964464,3.7703954472245,3.77628195220097,3.78036493502136,3.78049148172662,3.79634687894315,3.83262261894761,3.83451528301342,3.81595595039538,3.80015300019483,3.75824190345177,3.70995428418323,3.85017960708954,4.15022299971873,4.47617236695423,4.62184553406586,4.60074315854501,4.48698751181519,4.34827604070256,4.26828409316161,4.29656137875207,4.32739867235828,4.30813013683958,4.48402084327996,4.91418767100475,5.54253827756953,6.1501430421291,6.55233788152239,6.66754258891067,6.74653928164126,7.06380960167584,7.60455379407191,8.0877123627528,8.25968628249259,8.19740481323845,8.11224572523588,8.14207615074963,8.14439195581576,8.16512926728594,8.30011100927397,8.5689386790779,8.9080548633535,9.07015019504087,9.03446080129285,8.85278511836079,8.59288560425755,8.38788009813025,8.34934308802183,8.43722032348523,8.58544398156325,8.75815144131055,8.86189670814318,8.82417390817332,8.72867291437193,8.70922608013719,8.91080660275726,9.39292032172266,9.75046516183327,9.61629721375487,9.24789571187402,8.98623547440513,8.87131014364122,8.82909168972576,8.78433192148872,8.71927682745758,8.70934602197592,8.83412512969124,9.10581039684896,9.47159213071423,9.73585184310696,9.85411477976253,9.82940692637599,9.68596604771135,9.56774965652076,9.60733889340242,9.76244112001324,9.91958137743752,9.96943746921574,9.84859304960626,9.50159901512489,8.93884842563822,8.486741300746,8.36069927027403,8.14333954621142,7.74892319139092,7.23027844037349,6.6720009289764
"101","369588","2015-07-23",5.49062691497874,4.99779981445703,4.78279265837174,4.7021124673854,4.57792731064416,4.43174137495731,4.22623176595104,3.9587342573011,3.8140099720934,3.77199696791584,3.76043638211977,3.76673970081739,3.78409225619481,3.78459344573565,3.79315504485809,3.8278804847562,3.83630554410294,3.81815600129022,3.78796648182758,3.74501962598925,3.73736788900816,3.94314368065622,4.272057059849,4.55526768930983,4.67203710620334,4.6685209303778,4.6034377322398,4.45531536142778,4.31294898242561,4.26805971111921,4.28506980762953,4.36947671211829,4.733696187006,5.32431887401745,5.95931155097979,6.35827471911917,6.50648292668057,6.49502871655949,6.5286599530065,6.79453472856527,7.26222554728045,7.72101658988576,7.98837201003167,8.11534358659721,8.16106630087924,8.14662065417371,8.03896498318896,7.95813135073914,8.05377320759224,8.4163183379286,8.9799674678461,9.266998171979,9.27330504064021,9.12734560672882,8.89708125564523,8.72643585818107,8.73455939398836,8.84434732107696,8.97008801989269,9.14547024310859,9.27493593960934,9.26500541046328,9.19710627688653,9.1847325705513,9.35501045450888,9.78991833027611,10.1397199042218,10.0700287169667,9.75631391788724,9.44634193565973,9.1858733958579,9.04014505498271,9.02088398887062,8.93579760922914,8.85907020802942,8.92295634518553,9.15334440300128,9.52748376489081,9.9294983721761,10.2017222151161,10.2119271740691,9.99108572735575,9.7673700314912,9.73143652576747,9.79186731044943,9.91728100286248,10.0754808947511,10.0917502002641,9.80728224694993,9.32754353993409,9.0419913026751,9.12902942172603,8.91827086436904,8.38165467013891,7.69940481132575,6.97339293569932
"102","369588","2015-07-24",5.05729182503597,4.76599525138226,4.66820481282013,4.65542741082177,4.58527791051389,4.45322574760261,4.22021811005933,3.90331078562628,3.7340172101157,3.68410885354032,3.66302769546633,3.66514455667868,3.69187608580795,3.70408420214125,3.71320764447852,3.73456563972705,3.743033698944,3.73636715557006,3.71595213080575,3.6625077621218,3.61543783648481,3.78312326161826,4.09208249684904,4.37952355887559,4.51029937734177,4.50307225875539,4.42066268502338,4.33869421788124,4.30922270190278,4.35010497484856,4.37095490015301,4.35753365720691,4.60372327932028,5.08776832241213,5.65584056271397,6.08857822056588,6.31490622457164,6.35507803499399,6.41901313501254,6.71300304865091,7.20728130193458,7.69351640217446,7.95738234496396,7.94116715310777,7.82533055715873,7.77151017922763,7.70751420623447,7.70423751474825,7.85158186280372,8.10049621595559,8.36415905338285,8.55710586849363,8.64478453544748,8.60347256462034,8.4333571756536,8.27011239078058,8.2440501582358,8.32589079663139,8.46007582027538,8.6283270106798,8.75720067164965,8.78082571934146,8.74396671116485,8.76239940623668,8.96797731705666,9.40654231259679,9.71213255255153,9.55493232920548,9.16603131682566,8.85470819954389,8.68119922102581,8.64013089753431,8.68679455598301,8.68110207943792,8.67807894666974,8.78571192419498,9.09027724240245,9.57636332590651,9.92540572040586,10.0501310320739,9.96354639631483,9.76088213166405,9.59037047153599,9.57978665790784,9.72512659196804,9.93190815969222,10.077858661529,9.99091178116892,9.58341380264363,9.12626824121518,8.87169246910724,8.86543989182052,8.60373389028685,8.04833544462299,7.33851365202406,6.68045529898283
"103","369588","2015-07-25",4.89985556331137,4.66882650112768,4.61324965324692,4.62653489990087,4.56980738555922,4.4333330070692,4.18798509766019,3.86565564003831,3.70907204817418,3.68231271209594,3.68361762266457,3.7013215812813,3.7348885437738,3.7517912125112,3.76245549915806,3.77917551334188,3.77762303026726,3.76276160864388,3.74105778502742,3.6839794824393,3.62120520302608,3.76826428088535,4.07968589028827,4.40402999462385,4.550107478385,4.52741960245498,4.41620897748628,4.33192528157082,4.31223680047815,4.34947599256612,4.34698737634012,4.28686913914075,4.46088991070356,4.88449028336921,5.4372449699009,5.88010164017383,6.12250539419797,6.17499977953831,6.26249099706572,6.60933261953057,7.18088931330024,7.71871949091521,7.96161308214005,7.86672685783214,7.66997608593447,7.58376104040877,7.53980546502727,7.59651903977233,7.82035298995272,8.0999459821752,8.30405449726852,8.40254997486493,8.40119938134797,8.30541518177171,8.13097205552909,7.98287820751277,7.95960510333789,8.04105808146683,8.18436099823304,8.35817675536009,8.47442369124303,8.46294415694291,8.39638075054564,8.4111995695421,8.66017397460691,9.20012142499887,9.57192057715197,9.36092377571434,8.85512460082614,8.4626180171644,8.33011525977624,8.39217651023161,8.51320720960444,8.50804191551132,8.4583322749012,8.51111267029051,8.77712462892247,9.26659660593793,9.68591725989099,9.89771393724913,9.85702917317549,9.65647488265323,9.4815072177517,9.48826399250443,9.6380455531102,9.78638501349123,9.79816181215803,9.63650240898028,9.29864650716404,8.8579870941116,8.5492579740604,8.4806890692509,8.23500182901786,7.75965202417243,7.15017658109884,6.56525151279075
"104","369588","2015-07-26",5.14538448508129,4.83885858001031,4.73704485874378,4.72591894130131,4.65561515921755,4.52235695936037,4.29076829223119,3.97937232359912,3.8131826505447,3.76219926557952,3.73695969286572,3.73723020972439,3.76792778948856,3.78387557414235,3.79686876444075,3.82258197128532,3.82979643975714,3.81951086588922,3.79766998127835,3.74313248120885,3.69549768172201,3.8726520260225,4.19294851844134,4.48480518350386,4.62056309465888,4.62085933547675,4.54644827186341,4.46595148254483,4.42696115405571,4.44595126015705,4.4394521986044,4.40934078862035,4.67951274299283,5.206954616745,5.8068434411181,6.25087222209691,6.47428519674519,6.50485927787714,6.55445169475587,6.83302928694193,7.32335584717125,7.8180400131038,8.09668669917466,8.08616778828999,7.96406131213303,7.89961637844839,7.84312026244463,7.84950439490299,7.99169813707893,8.24461231750445,8.54278706345239,8.77535350329894,8.88779779100768,8.84672971176358,8.6652456736266,8.49636320908222,8.48146309365386,8.5785263083962,8.71795149734485,8.88517191940106,9.01174511895586,9.03706500166712,9.01101568641429,9.03735925305467,9.23775873661658,9.66949560943114,9.96883239616441,9.80358790054141,9.399724503313,9.06727304449215,8.8853535867641,8.84145460841821,8.87785295669985,8.85237206190401,8.8275805919288,8.92107762633059,9.22966806000225,9.73932840220289,10.1034032938513,10.2291574945224,10.1345903899462,9.92583140317144,9.74882305716515,9.72847473340909,9.87127607805666,10.0966572805809,10.2839667381167,10.2135105028179,9.76551020537411,9.27476232261103,9.02422024418392,9.05916720418753,8.82376417643519,8.26078823220249,7.509009819137,6.79901645033921
"105","369588","2015-07-27",5.02729614293741,4.70790009215063,4.59560240648483,4.56696591300666,4.48047367063719,4.36989326075049,4.18021461816587,3.89971288681846,3.75218215242514,3.72381902242056,3.73352116868606,3.74723288219919,3.75033589743136,3.75642773227073,3.7768322074752,3.81198812204711,3.83403143778492,3.82785152206809,3.78877590663035,3.73273372474868,3.71559707301265,3.87750338876236,4.17376302843821,4.47714733848949,4.60823991987063,4.59338487707353,4.50092406936632,4.35825987646463,4.27430019787507,4.32868239999847,4.38610530115477,4.38159635589409,4.63513735166397,5.14557830874552,5.7500376614709,6.16101567913864,6.34903235858411,6.38739804681184,6.45213193812141,6.70776123698535,7.13955577564471,7.5732939221771,7.82723705321705,7.85186734513287,7.78059656045224,7.73728788178243,7.68334127150052,7.6730300547722,7.78863524301784,8.08208014697396,8.5044056768584,8.7324469150207,8.74561026255426,8.60724649828606,8.35826920927057,8.17516865231142,8.21071687953637,8.37221475883093,8.53746514073933,8.69298312577915,8.78208613357324,8.75860438811567,8.69658298156997,8.71173143965743,8.93268496938576,9.41519586368697,9.77604240595591,9.6638654417755,9.3035595652337,8.99137552829373,8.75706456613323,8.65498903555267,8.69866037229419,8.70929372361044,8.71662690194809,8.81432031963545,9.07802160205658,9.50844539995795,9.87574026453377,10.0842370172923,10.0831346152671,9.85922422246039,9.64393897867918,9.6545289500546,9.80799044582237,9.97402654902341,10.0438730072366,9.96527466562865,9.69389706426504,9.23457207171723,8.88189556305092,8.81304767623122,8.58603898859952,8.15332758898148,7.61081419396916,7.04231413613711
"106","369597","2015-07-21",2.3933669432163,2.54166789073481,2.51481542358324,2.45034070431798,2.50249628969074,2.53480112847147,2.54656364122067,2.5790373289969,2.56229369573781,2.51672490764128,2.47171266573833,2.47623780619059,2.5181308480917,2.49862321745553,2.44984586509784,2.3887766692952,2.33245003039154,2.30835666641876,2.3195818696642,2.36193863270843,2.42054788753589,2.44180614921039,2.39649091672179,2.28833769851342,2.13258066263735,1.99555992906104,1.9045976251562,1.97389077011878,2.02936187058801,1.94318437535264,1.81051433632648,2.10137896099858,2.93443887843798,4.69591586336923,7.71150606093915,12.0705433789032,15.799470548009,17.3954632821368,17.6946555330858,17.4588007529606,17.0871085615742,17.0367236935682,17.4235364316363,18.0439434129932,18.6287645850649,18.761817078858,18.6422533156457,18.0133651970078,17.0804184059405,15.3054670629008,12.8060603280989,11.0434773352887,10.8207142730188,12.4986688042967,15.5087854635965,17.6348210746364,17.8738220934001,17.5184127881815,17.6476172785757,18.1211690172849,18.66333236512,18.9117476858976,18.8284747875434,18.5105204384884,18.0995598858652,17.5398247348699,16.9624636304879,16.5844430404463,16.946272935552,17.8470649254119,17.1502550425724,14.0738771583956,9.68635865726695,6.44015137758289,4.56450005778912,4.21780889767284,4.27943825956457,3.82069635555766,3.46042389507363,3.48939416297317,3.64152045510357,3.52349591154632,3.29154174166722,3.08283933484947,2.96424077735933,2.815822914644,2.79572943283677,2.80995045789417,2.71944468582877,2.61254082349707,2.54050795554437,2.48579206991337,2.48637651852176,2.53763207765833,2.57903966681172,2.64095654099034
"107","369597","2015-07-22",2.70571548962059,2.76750840673279,2.68439257571082,2.63674542227638,2.70744464347062,2.67449034181801,2.63308751896755,2.67192275995061,2.64653357944359,2.59453368001335,2.56422092478504,2.57650859710291,2.63347984461745,2.6488641916935,2.62393982894501,2.61425920075133,2.59786896882489,2.58152342824794,2.54995466901263,2.54083815984909,2.55912068687887,2.52453799842416,2.44911439800412,2.33775895068436,2.21114381621854,2.12822118917197,2.04740545113235,2.0106068704784,1.93180658592292,1.73662843031671,1.69824551720252,2.19698898079511,3.58487174569081,6.01911720611077,9.61897275714207,13.910428069928,16.4620130921065,17.4839471572513,18.0357784108232,18.8314335568699,18.5574088505157,17.909701698663,18.0669597496935,18.8466051956925,19.2646566279922,18.7883148191979,18.3627895371941,18.025725878751,17.3199758277901,15.5769644356481,12.8602470131868,11.1487753022348,11.0098773155459,12.5830109654842,15.0480945607703,16.8836399460191,17.8279818330062,18.0826306624474,17.4503963524182,16.9282679162346,16.7341167376492,16.82260614423,17.0508441030956,17.4808913983596,17.6634433045906,17.2137106195389,16.9338783623076,17.3293229498716,17.635409231767,17.0476941161979,15.7846362890584,12.9913998195419,8.85198732648814,5.79396622767476,4.31313837159557,4.02100709783261,4.05264391488767,3.63882822389656,3.30450934668088,3.1324340789185,2.92591916991502,2.95252985756521,3.042860366386,3.08499479584092,3.13430095942798,3.15902546484114,3.12044470502251,3.01658515087211,2.90289082237117,2.7364554431729,2.55395268060213,2.53289676585461,2.64788895649101,2.75895673879823,2.76432464960585,2.72734781490269
